,expression_name,right_upward,left_upward,right_downward,left_downward,degree
202,"and(not(subset_eq(A, B)), or(subset_eq(B, difference(A, A)), greater_than(cardinality(B), cardinality(A))))",0.026303284003553418,0.3281903311996387,0.36909741894625303,0.6317763168258205,0.6317763168258205
203,"not(or(subset_eq(A, B), greater_than(cardinality(B), cardinality(A))))",0.08239226169373826,1.0,1.0,0.08239226169373826,1.0
204,"not(or(subset_eq(A, B), greater_than(cardinality(A), cardinality(B))))",0.45447635492501504,0.3094907517183755,0.3094907517183755,0.45447635492501504,0.45447635492501504
205,"not(or(subset_eq(A, B), equals(cardinality(A), cardinality(B))))",0.060519162466723064,0.47471423373508903,0.47471423373508903,0.060519162466723064,0.47471423373508903
206,"not(or(subset_eq(A, B), subset_eq(A, difference(A, B))))",0.5583388559161546,1.0,0.5583388559161546,0.11249908182704327,1.0
207,"not(or(subset_eq(A, B), subset_eq(B, difference(A, A))))",0.2312075129551282,1.0,0.6977507979032342,0.20871375581620355,1.0
208,"and(not(subset_eq(A, B)), subset_eq(A, index(cardinality(B), A)))",0.2738021619248805,0.5778160730254329,1.0,0.8785673775238934,1.0
209,"and(not(subset_eq(A, B)), subset_eq(A, index(cardinality(A), union(A, B))))",0.528362852866046,0.32915606809853304,0.7349407495470102,0.7349407495470102,0.7349407495470102
210,"and(not(subset_eq(A, B)), subset_eq(A, index(cardinality(B), union(A, B))))",0.389784331761969,0.3064104415441029,1.0,0.7397926311235918,1.0
211,"and(not(subset_eq(A, B)), subset_eq(B, index(cardinality(B), A)))",0.02107943450068872,0.8163722628471474,1.0,0.5714021571241101,1.0
212,"and(not(subset_eq(A, B)), subset_eq(B, index(cardinality(A), union(A, B))))",0.02107943450068872,0.5972216766614381,1.0,0.859920335109273,1.0
213,"and(not(subset_eq(A, B)), subset_eq(B, index(cardinality(B), union(A, B))))",0.024454589490458645,0.7420791882949211,1.0,0.7045999697942724,1.0
214,"and(not(subset_eq(A, B)), subset_eq(intersection(A, B), index(cardinality(A), B)))",0.03498273530727869,0.21337955686588184,0.7722564007315393,0.6922951682478643,0.7722564007315393
215,"and(not(subset_eq(A, B)), subset_eq(intersection(A, B), index(cardinality(B), A)))",0.03921248762911278,0.24114124042520313,0.8988585292386116,0.5630876764382076,0.8988585292386116
216,"and(not(subset_eq(A, B)), subset_eq(intersection(A, B), index(cardinality(A), union(A, B))))",0.038809502002166374,0.23847455516535732,0.7631245352324437,0.6558514990639783,0.7631245352324437
217,"and(not(subset_eq(A, B)), subset_eq(intersection(A, B), index(cardinality(B), union(A, B))))",0.04348028881371968,0.2696702683110055,0.9668337905380245,0.5534790559643781,0.9668337905380245
218,"and(not(subset_eq(A, B)), subset_eq(difference(A, B), index(cardinality(B), A)))",0.1859103326734428,0.5366280374759751,0.5366280374759751,0.3761189776099696,0.5366280374759751
219,"and(not(subset_eq(A, B)), subset_eq(difference(A, B), index(cardinality(A), union(A, B))))",0.45954741054672277,0.3168798341872261,0.3887445220645376,0.502392373946976,0.502392373946976
220,"and(not(subset_eq(A, B)), subset_eq(difference(A, B), index(cardinality(B), union(A, B))))",0.27677918539276924,0.4702991662664049,0.4702991662664049,0.5928653760108875,0.5928653760108875
221,"and(not(subset_eq(A, B)), subset_eq(difference(B, A), index(cardinality(A), union(A, B))))",0.04348028881371968,0.8330744072160339,1.0,0.04348028881371968,1.0
222,"and(not(subset_eq(A, B)), subset_eq(difference(B, A), index(cardinality(B), union(A, B))))",0.04348028881371968,0.818311317487645,0.818311317487645,0.04348028881371968,0.818311317487645
223,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(A), B), A))",0.08676124055313716,1.0,1.0,0.08676124055313716,1.0
224,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(B), A), B))",0.2998211765559934,0.4373210464746208,0.3498143953518832,0.2737791890097482,0.4373210464746208
225,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(A), union(A, B)), A))",0.06703741262941643,0.7681750885236371,0.7969465601241502,0.06703741262941643,0.7969465601241502
226,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(A), union(A, B)), B))",0.06703741262941643,0.5839751499226069,0.5371455633297572,0.06703741262941643,0.5839751499226069
227,"greater_than(cardinality(difference(A, B)), cardinality(index(cardinality(A), difference(B, A))))",0.09663982441095942,1.0,1.0,0.09663982441095942,1.0
228,"not(subset_eq(index(cardinality(B), union(A, B)), difference(B, A)))",0.06703741262941643,0.7969465601241502,0.7969465601241502,0.06703741262941643,0.7969465601241502
229,"not(subset_eq(index(cardinality(B), union(A, B)), difference(A, B)))",0.33942666923158715,0.6857972589942175,0.40299229020051563,0.35974576592946306,0.6857972589942175
230,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(B), difference(A, B)), B))",0.33012171645919264,0.5487949406953986,0.42618645100856023,0.3112781244591327,0.5487949406953986
231,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(A), B), difference(B, A)))",0.115170740269666,0.8828145566023111,1.0,0.115170740269666,1.0
232,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(B), A), difference(A, B)))",0.08135199451762165,0.5507335874110453,0.5932329472306714,0.1967647682407263,0.5932329472306714
233,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(A), union(A, B)), intersection(A, B)))",0.04128988929906696,0.8641046011314976,0.6286650742167659,0.04128988929906696,0.8641046011314976
234,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(A), union(A, B)), difference(A, B)))",0.053657364337435176,0.6599655061321996,0.8032067838100108,0.053657364337435176,0.8032067838100108
235,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(A), union(A, B)), difference(B, A)))",0.053657364337435176,0.4877541917172902,0.6917280508849137,0.053657364337435176,0.6917280508849137
236,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(B), union(A, B)), intersection(A, B)))",0.42184649366971483,0.766911378429355,0.4644101855250906,0.2125938551804215,0.766911378429355
237,"not(subset_eq(index(cardinality(B), union(A, B)), B))",0.04128988929906696,0.7066966098983997,0.7066966098983997,0.35906528728538756,0.7066966098983997
238,"not(subset_eq(index(cardinality(B), union(A, B)), A))",0.42184649366971483,0.37476358951591726,0.4644101855250906,0.5324968139999786,0.5324968139999786
239,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(A), B), index(cardinality(A), union(A, B))))",0.09274009458485388,0.9131060982458427,0.9373729827924538,0.09274009458485388,0.9373729827924538
240,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(A), B), index(cardinality(A), difference(B, A))))",0.1022539755441747,0.739274159625422,1.0,0.1022539755441747,1.0
241,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(A), B), index(cardinality(B), union(A, B))))",0.1037383676414142,1.0,1.0,0.1037383676414142,1.0
242,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(B), A), index(cardinality(A), union(A, B))))",0.4434427208950765,0.3774212393011689,0.3774212393011689,0.4434427208950765,0.4434427208950765
243,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(B), A), index(cardinality(B), union(A, B))))",0.09274009458485388,0.6490023803726399,0.6490023803726399,0.09274009458485388,0.6490023803726399
244,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(B), A), index(cardinality(B), difference(A, B))))",0.059189042857587415,0.37955601375143266,0.4623608205072176,0.34816071301836105,0.4623608205072176
245,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(A), union(A, B)), union(difference(A, B), difference(B, A))))",0.09149443997629914,0.6378023244010078,0.8507655539313863,0.09149443997629914,0.8507655539313863
246,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(A), union(A, B)), index(cardinality(A), B)))",0.03685208408560037,0.6277289385661291,0.6548566225368673,0.03685208408560037,0.6548566225368673
247,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)))",0.040030673712095566,0.9191563684124113,0.9191563684124113,0.040030673712095566,0.9191563684124113
248,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(A), union(A, B)), index(cardinality(A), difference(B, A))))",0.035720565077876465,0.6016180190591801,0.8286424605612663,0.035720565077876465,0.8286424605612663
249,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), difference(A, B))))",0.03647150016123257,0.9174234159722189,1.0,0.03647150016123257,1.0
250,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(A), difference(B, A)), index(cardinality(A), union(A, B))))",0.10525736371799088,1.0,0.9349464835874287,0.10525736371799088,1.0
251,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(A), difference(B, A)), index(cardinality(B), union(A, B))))",0.10840411772158809,1.0,1.0,0.10840411772158809,1.0
252,"not(subset_eq(index(cardinality(B), union(A, B)), intersection(A, B)))",0.06703741262941643,0.4377105822126396,0.7032401155141719,0.2760744717861372,0.7032401155141719
253,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(A), B)))",0.591774839988783,0.3663562146837943,0.33819515838350456,0.591774839988783,0.591774839988783
254,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(B), A)))",0.03685208408560037,1.0,1.0,0.03685208408560037,1.0
255,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(A), difference(B, A))))",0.5949220371909175,0.3728912835342403,0.6218989314791645,0.7566930973369748,0.7566930973369748
256,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))))",0.02138967192524832,1.0,1.0,0.6186320274498884,1.0
257,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), A)))",0.10525736371799088,0.7699185840527206,0.7699185840527206,0.16296016802376978,0.7699185840527206
258,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",0.3110485080508617,0.6177720792843568,0.4753319280390622,0.2914541695457259,0.6177720792843568
259,"and(not(subset_eq(A, B)), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), union(A, B))))",0.09149443997629914,0.6378023244010078,0.6378023244010078,0.1944173313095362,0.6378023244010078
260,"and(not(subset_eq(A, B)), equals(cardinality(A), cardinality(difference(B, A))))",0.4277666415197121,0.3100666850676387,0.3895028471679195,0.47126545262110975,0.47126545262110975
261,"and(not(subset_eq(A, B)), equals(cardinality(B), cardinality(difference(A, B))))",0.17303951208247437,0.5641816754095323,0.46702448371929706,0.31455243063846416,0.5641816754095323
262,"and(not(subset_eq(A, B)), equals(cardinality(intersection(A, B)), cardinality(difference(A, B))))",0.5927897007150673,0.42203439014922817,0.5927897007150673,0.22436907115639448,0.5927897007150673
263,"and(not(subset_eq(A, B)), equals(cardinality(intersection(A, B)), cardinality(difference(B, A))))",0.028830169707634634,0.6901743368870189,0.5117559439134384,0.5315592266828836,0.6901743368870189
264,"and(not(subset_eq(A, B)), greater_than(cardinality(A), cardinality(difference(B, A))))",0.06626644491834377,1.0,1.0,0.06626644491834377,1.0
265,"and(not(subset_eq(A, B)), greater_than(cardinality(B), cardinality(difference(A, B))))",0.49933405486551885,0.6466547297827508,0.24114124042520313,0.42050104927658294,0.6466547297827508
266,"and(not(subset_eq(A, B)), greater_than(cardinality(intersection(A, B)), cardinality(difference(A, B))))",0.7677204641611084,0.8207145467010369,0.4611816279485955,0.21752970993120824,0.8207145467010369
267,"and(not(subset_eq(A, B)), greater_than(cardinality(intersection(A, B)), cardinality(difference(B, A))))",0.3095185734818351,1.0,0.6145974812737467,0.06761873792874085,1.0
268,"and(not(subset_eq(A, B)), greater_than(cardinality(difference(B, A)), cardinality(intersection(A, B))))",0.2462622597047085,0.2462622597047085,0.4567517218285754,0.6231066800976477,0.6231066800976477
269,"and(not(subset_eq(B, A)), greater_than(cardinality(difference(A, B)), cardinality(B)))",0.25398331735051727,0.6293991066688157,0.7105589451644925,0.6293991066688157,0.7105589451644925
270,"and(not(subset_eq(B, A)), or(subset_eq(A, B), subset_eq(A, difference(A, B))))",0.3611872288348579,0.05664309548194357,0.05664309548194357,1.0,1.0
271,"and(not(subset_eq(B, A)), or(subset_eq(A, B), equals(cardinality(A), cardinality(B))))",0.5951856812236862,0.059189042857587415,0.059189042857587415,0.5951856812236862,0.5951856812236862
272,"and(not(subset_eq(B, A)), or(subset_eq(A, B), greater_than(cardinality(A), cardinality(B))))",0.42381328356564507,0.04485415499027745,0.04485415499027745,0.42381328356564507,0.42381328356564507
273,"and(not(subset_eq(B, A)), or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))))",0.40974226394989144,0.0633032099407621,0.4027194131007634,0.5176319633101081,0.5176319633101081
274,"and(not(subset_eq(B, A)), or(subset_eq(A, difference(A, A)), equals(cardinality(A), cardinality(B))))",0.3188973317078222,0.03498273530727869,0.3146697410487488,0.3827225270274023,0.3827225270274023
275,"and(not(subset_eq(B, A)), or(subset_eq(A, difference(A, A)), greater_than(cardinality(A), cardinality(B))))",0.3281903311996387,0.026303284003553418,0.6317763168258205,0.36909741894625303,0.6317763168258205
276,"and(not(subset_eq(B, A)), or(subset_eq(A, difference(A, B)), equals(cardinality(A), cardinality(B))))",0.3057399751712663,0.048763592572735326,0.3638395354468763,0.4546350336488182,0.4546350336488182
277,"and(not(subset_eq(B, A)), or(subset_eq(A, difference(A, B)), greater_than(cardinality(A), cardinality(B))))",0.23323253019845203,0.038015294801239,0.6195726103198768,0.5482914942534033,0.6195726103198768
278,"or(greater_than(cardinality(B), cardinality(A)), greater_than(cardinality(difference(B, A)), cardinality(intersection(A, B))))",0.42059640674929333,0.06476130387857704,0.06476130387857704,1.0,1.0
279,"not(or(subset_eq(B, A), greater_than(cardinality(B), cardinality(A))))",0.3094907517183755,0.45447635492501504,0.45447635492501504,0.3094907517183755,0.45447635492501504
280,"not(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))))",1.0,0.08239226169373826,0.08239226169373826,1.0,1.0
281,"not(or(subset_eq(B, A), equals(cardinality(A), cardinality(B))))",0.47471423373508903,0.060519162466723064,0.060519162466723064,0.47471423373508903,0.47471423373508903
282,"not(or(subset_eq(B, A), subset_eq(A, difference(A, A))))",1.0,0.2312075129551282,0.20871375581620355,0.6977507979032342,1.0
283,"not(or(subset_eq(B, A), subset_eq(A, difference(A, B))))",1.0,0.5583388559161546,0.11249908182704327,0.5583388559161546,1.0
284,"and(not(subset_eq(B, A)), subset_eq(A, index(cardinality(A), B)))",0.8163722628471474,0.02107943450068872,0.5714021571241101,1.0,1.0
285,"and(not(subset_eq(B, A)), subset_eq(A, index(cardinality(A), union(A, B))))",0.7420791882949211,0.024454589490458645,0.7045999697942724,1.0,1.0
286,"and(not(subset_eq(B, A)), subset_eq(A, index(cardinality(B), union(A, B))))",0.5972216766614381,0.02107943450068872,0.859920335109273,1.0,1.0
287,"and(not(subset_eq(B, A)), subset_eq(B, index(cardinality(A), B)))",0.5778160730254329,0.2738021619248805,0.8785673775238934,1.0,1.0
288,"and(not(subset_eq(B, A)), subset_eq(B, index(cardinality(A), union(A, B))))",0.3064104415441029,0.389784331761969,0.7397926311235918,1.0,1.0
289,"and(not(subset_eq(B, A)), subset_eq(B, index(cardinality(B), union(A, B))))",0.32915606809853304,0.528362852866046,0.7349407495470102,0.7349407495470102,0.7349407495470102
290,"and(not(subset_eq(B, A)), subset_eq(intersection(A, B), index(cardinality(A), B)))",0.24114124042520313,0.03921248762911278,0.5630876764382076,0.8988585292386116,0.8988585292386116
291,"and(not(subset_eq(B, A)), subset_eq(intersection(A, B), index(cardinality(B), A)))",0.21337955686588184,0.03498273530727869,0.6922951682478643,0.7722564007315393,0.7722564007315393
292,"and(not(subset_eq(B, A)), subset_eq(intersection(A, B), index(cardinality(A), union(A, B))))",0.2696702683110055,0.04348028881371968,0.5534790559643781,0.9668337905380245,0.9668337905380245
293,"and(not(subset_eq(B, A)), subset_eq(intersection(A, B), index(cardinality(B), union(A, B))))",0.23847455516535732,0.038809502002166374,0.6558514990639783,0.7631245352324437,0.7631245352324437
294,"and(not(subset_eq(B, A)), subset_eq(difference(A, B), index(cardinality(A), union(A, B))))",0.818311317487645,0.04348028881371968,0.04348028881371968,0.818311317487645,0.818311317487645
295,"and(not(subset_eq(B, A)), subset_eq(difference(A, B), index(cardinality(B), union(A, B))))",0.8330744072160339,0.04348028881371968,0.04348028881371968,1.0,1.0
296,"and(not(subset_eq(B, A)), subset_eq(difference(B, A), index(cardinality(A), B)))",0.5366280374759751,0.1859103326734428,0.3761189776099696,0.5366280374759751,0.5366280374759751
297,"and(not(subset_eq(B, A)), subset_eq(difference(B, A), index(cardinality(A), union(A, B))))",0.4702991662664049,0.27677918539276924,0.5928653760108875,0.4702991662664049,0.5928653760108875
298,"and(not(subset_eq(B, A)), subset_eq(difference(B, A), index(cardinality(B), union(A, B))))",0.3168798341872261,0.45954741054672277,0.502392373946976,0.3887445220645376,0.502392373946976
299,"and(not(subset_eq(B, A)), subset_eq(index(cardinality(A), B), A))",0.4373210464746208,0.2998211765559934,0.2737791890097482,0.3498143953518832,0.4373210464746208
300,"and(not(subset_eq(B, A)), subset_eq(index(cardinality(B), A), B))",1.0,0.08676124055313716,0.08676124055313716,1.0,1.0
301,"not(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)))",0.6857972589942175,0.33942666923158715,0.35974576592946306,0.40299229020051563,0.6857972589942175
302,"not(subset_eq(index(cardinality(A), union(A, B)), difference(A, B)))",0.7969465601241502,0.06703741262941643,0.06703741262941643,0.7969465601241502,0.7969465601241502
303,"and(not(subset_eq(B, A)), subset_eq(index(cardinality(A), difference(B, A)), A))",0.5487949406953986,0.33012171645919264,0.3112781244591327,0.42618645100856023,0.5487949406953986
304,"and(not(subset_eq(B, A)), subset_eq(index(cardinality(B), union(A, B)), A))",0.5839751499226069,0.06703741262941643,0.06703741262941643,0.5371455633297572,0.5839751499226069
305,"and(not(subset_eq(B, A)), subset_eq(index(cardinality(B), union(A, B)), B))",0.7681750885236371,0.06703741262941643,0.06703741262941643,0.7969465601241502,0.7969465601241502
